Team_ID,Player_ID,LOC_X,LOC_Y,RADIUS,Event_ID,SHOT_CLOCK
-1,-1,8.24971,22.11109,3.5035,215,23.36
1610612737,200794,4.22909,22.86192,0.0,215,23.36
1610612737,200757,9.94443,30.69962,0.0,215,23.36
1610612737,201168,23.08543,27.48819,0.0,215,23.36
1610612737,201952,10.02291,15.829,0.0,215,23.36
1610612737,203471,40.38084,45.25603,0.0,215,23.36
1610612765,101141,8.95538,21.06083,0.0,215,23.36
1610612765,202704,37.33032,36.60064,0.0,215,23.36
1610612765,202694,45.57314,19.65542,0.0,215,23.36
1610612765,203484,40.38084,45.25603,0.0,215,23.36
1610612765,203083,34.3604,33.00416,0.0,215,23.36
-1,-1,8.46989,22.20246,3.5387,215,23.33
1610612737,200794,4.00898,22.84974,0.0,215,23.33
1610612737,200757,9.95744,30.87249,0.0,215,23.33
1610612737,201168,23.38076,27.38814,0.0,215,23.33
1610612737,201952,10.06094,15.66917,0.0,215,23.33
1610612737,203471,40.99869,45.04855,0.0,215,23.33
1610612765,101141,9.16344,21.10609,0.0,215,23.33
1610612765,202704,37.81803,36.58441,0.0,215,23.33
1610612765,202694,45.7973,19.63184,0.0,215,23.33
1610612765,203484,40.99869,45.04855,0.0,215,23.33
1610612765,203083,34.54324,32.99113,0.0,215,23.33
-1,-1,8.76763,22.19229,3.88614,215,23.31
1610612737,200794,3.78236,22.82909,0.0,215,23.31
1610612737,200757,9.97734,31.05539,0.0,215,23.31
1610612737,201168,23.68392,27.28474,0.0,215,23.31
1610612737,201952,10.09804,15.50374,0.0,215,23.31
1610612737,203471,41.6057,44.82033,0.0,215,23.31
1610612765,101141,9.37871,21.15527,0.0,215,23.31
1610612765,202704,38.30701,36.56852,0.0,215,23.31
1610612765,202694,46.03072,19.60786,0.0,215,23.31
1610612765,203484,41.6057,44.82033,0.0,215,23.31
1610612765,203083,34.72714,32.99091,0.0,215,23.31
-1,-1,9.06672,22.24401,4.07916,215,23.28
1610612737,200794,3.57937,22.7968,0.0,215,23.28
1610612737,200757,10.01391,31.28863,0.0,215,23.28
1610612737,201168,23.99658,27.18831,0.0,215,23.28
1610612737,201952,10.13719,15.337,0.0,215,23.28
1610612737,203471,42.2172,44.59629,0.0,215,23.28
1610612765,101141,9.609,21.21255,0.0,215,23.28
1610612765,202704,38.79944,36.55287,0.0,215,23.28
1610612765,202694,46.26691,19.58024,0.0,215,23.28
1610612765,203484,42.2172,44.59629,0.0,215,23.28
1610612765,203083,34.92837,32.94794,0.0,215,23.28
-1,-1,10.05865,21.58037,4.91567,215,23.25
1610612737,200794,3.3859,22.75763,0.0,215,23.25
1610612737,200757,10.03608,31.47634,0.0,215,23.25
